Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
43.9,033_04Jul2026_1601,-1.67569,1.963793,-0.290508,Plane,0,None,Plane,3.657804,3.814126,3.735965,124.3663,180,0,FALSE,,,0,28.67,0,0,0
44,033_04Jul2026_1601,-1.659455,1.960838,-0.306815,Plane,0.100029,None,Plane,3.638113,3.756578,3.697345,26.26575,180,0,FALSE,,,0,24.32,0,0,0
44.1,033_04Jul2026_1601,-1.641256,1.958937,-0.3203769,Plane,0.2000313,None,Plane,3.684024,3.828686,3.756355,21.51992,180,0,FALSE,,,0,21.95,0,0,0
44.2,033_04Jul2026_1601,-1.618173,1.955845,-0.333358,Plane,0.2998314,None,Plane,3.787961,3.886748,3.837354,30.63546,180,0,FALSE,,,0,20.74,0,0,0
44.3,033_04Jul2026_1601,-1.589098,1.952548,-0.3472375,Plane,0.4006081,None,Plane,3.708663,3.859222,3.783943,184.4255,180,0,FALSE,,,0,27,0,0,0
44.4,033_04Jul2026_1601,-1.558267,1.950743,-0.3600757,Plane,0.500042,None,Plane,3.653156,3.820296,3.736726,61.22352,180,0,FALSE,,,0,29.09,0,0,0
44.5,033_04Jul2026_1601,-1.525007,1.947446,-0.3708137,Plane,0.6000557,None,Plane,3.645805,3.79142,3.718612,44.09283,180,0,FALSE,,,0,23.67,0,0,0
44.6,033_04Jul2026_1601,-1.497226,1.944297,-0.3771702,Plane,0.7004089,None,Plane,3.612065,3.771161,3.691613,30.43277,180,0,FALSE,,,0,18.86,0,0,0
44.7,033_04Jul2026_1601,-1.470859,1.943218,-0.3831814,Plane,0.8001022,None,Plane,3.790954,3.813485,3.802219,262.1457,180,0,FALSE,,,0,18.35,0,0,0
44.8,033_04Jul2026_1601,-1.446721,1.93515,-0.3887413,Plane,0.9001198,None,Plane,3.730596,3.789413,3.760004,36.33681,180,0,FALSE,,,0,15.08,0,0,0
44.9,033_04Jul2026_1601,-1.421789,1.92815,-0.3945373,Plane,1.000034,None,Plane,3.710495,3.733522,3.722008,25.48937,180,0,FALSE,,,0,12.34,0,0,0
45,033_04Jul2026_1601,-1.39573,1.923741,-0.3956792,Plane,1.100426,None,Plane,3.714736,3.787327,3.751031,24.73493,180,0,FALSE,,,0,10.22,0,0,0
45.1,033_04Jul2026_1601,-1.372446,1.923351,-0.3965024,Plane,1.202263,None,Plane,3.653814,3.826683,3.740249,20.34876,180,0,FALSE,,,0,10.45,0,0,0
45.2,033_04Jul2026_1601,-1.354841,1.918479,-0.3936284,Plane,1.302315,None,Plane,3.695169,3.767118,3.731143,213.5628,180,0,FALSE,,,0,12.98,0,0,0
45.3,033_04Jul2026_1601,-1.34096,1.917082,-0.3897843,Plane,1.402538,None,Plane,3.586657,3.699126,3.642891,34.8611,180,0,FALSE,,,0,12.26,0,0,0
45.4,033_04Jul2026_1601,-1.330932,1.917297,-0.3852234,Plane,1.502548,None,Plane,3.560716,3.606428,3.583572,11.45233,180,0,FALSE,,,0,11.66,0,0,0
45.5,033_04Jul2026_1601,-1.322435,1.914665,-0.381786,Plane,1.602802,None,Plane,3.569683,3.702351,3.636017,34.88122,180,0,FALSE,,,0,9.71,0,0,0
45.6,033_04Jul2026_1601,-1.312253,1.91334,-0.3769307,Plane,1.702065,None,Plane,3.659981,3.824188,3.742085,79.14972,180,0,FALSE,,,0,6.51,0,0,0
45.7,033_04Jul2026_1601,-1.300114,1.915241,-0.3717439,Plane,1.802567,None,Plane,3.704365,3.782359,3.743362,13.39379,180,0,FALSE,,,0,6.54,0,0,0
45.8,033_04Jul2026_1601,-1.292406,1.914748,-0.3698511,Plane,1.902103,None,Plane,3.62451,3.739545,3.682027,2.055823,180,0,FALSE,,,0,6.6,0,0,0
45.9,033_04Jul2026_1601,-1.286628,1.907511,-0.3717801,Plane,1.995121,None,Plane,3.603248,3.691459,3.647354,20.90473,180,0,FALSE,,,0,6.45,0,0,0
46,033_04Jul2026_1601,-1.283344,1.892529,-0.3751557,Plane,2.09502,None,Plane,3.828826,4.007982,3.918404,209.5396,180,0,FALSE,,,0,3.16,0,0,0
46.1,033_04Jul2026_1601,-1.281238,1.884578,-0.3789594,Plane,2.195122,None,Plane,3.886329,4.073995,3.980162,35.06001,180,0,FALSE,,,0,2.92,0,0,0
46.2,033_04Jul2026_1601,-1.274222,1.88624,-0.3792319,Plane,2.294868,None,Plane,4.04733,4.147779,4.097554,19.66824,180,0,FALSE,,,0,2.92,0,0,0
46.3,033_04Jul2026_1601,-1.267886,1.890459,-0.3801865,Plane,2.395088,None,Plane,3.994565,4.055892,4.025229,40.65071,180,0,FALSE,,,0,2.74,0,0,0
46.4,033_04Jul2026_1601,-1.273556,1.889654,-0.388007,Plane,2.495003,None,Plane,3.848953,3.882999,3.865976,2.604188,180,0,FALSE,,,0,2.73,0,0,0
46.5,033_04Jul2026_1601,-1.288442,1.88887,-0.4050356,Plane,2.595737,None,Plane,3.729806,3.753778,3.741792,8.758308,180,0,FALSE,,,0,2.7,0,0,0
46.6,033_04Jul2026_1601,-1.305517,1.89263,-0.4277946,Plane,2.695004,None,Plane,3.603183,3.656011,3.629597,12.78722,180,0,FALSE,,,0,2.75,0,0,0
46.7,033_04Jul2026_1601,-1.319689,1.896184,-0.4520521,Plane,2.795025,None,Plane,3.661844,3.713652,3.687748,11.31527,180,0,FALSE,,,0,2.81,0,0,0
46.8,033_04Jul2026_1601,-1.331608,1.893128,-0.4713752,Plane,2.895157,None,Plane,3.652502,3.694681,3.673591,8.515923,180,0,FALSE,,,0,2.78,0,0,0
46.9,033_04Jul2026_1601,-1.331235,1.885693,-0.4822612,Plane,2.994976,None,Plane,3.743539,3.74962,3.74658,25.40338,180,0,FALSE,,,0,2.87,0,0,0
47,033_04Jul2026_1601,-1.319687,1.875826,-0.4899162,Plane,3.095188,None,Plane,3.787393,3.779326,3.78336,24.66328,180,0,FALSE,,,0,2.94,0,0,0
47.1,033_04Jul2026_1601,-1.306624,1.879637,-0.493087,Plane,3.195137,None,Plane,3.411564,3.424232,3.417898,367.0523,180,0,FALSE,,,0,33.2,0,0,0
47.2,033_04Jul2026_1601,-1.295681,1.887778,-0.4845044,Plane,3.294922,None,Plane,3.527654,3.544136,3.535895,20.49384,180,0,FALSE,,,0,24.08,0,0,0
47.3,033_04Jul2026_1601,-1.286604,1.895136,-0.4701443,Plane,3.395058,None,Plane,3.46395,3.486407,3.475178,1.310433,180,0,FALSE,,,0,24.09,0,0,0
47.4,033_04Jul2026_1601,-1.281619,1.90493,-0.4531846,Plane,3.495132,None,Plane,3.394492,3.451551,3.423022,8.904274,180,0,FALSE,,,0,22.19,0,0,0
47.5,033_04Jul2026_1601,-1.278826,1.921103,-0.4314139,Plane,3.594864,None,Plane,3.394411,3.431992,3.413202,92.21482,180,0,FALSE,,,0,16.38,0,0,0
47.6,033_04Jul2026_1601,-1.274384,1.93289,-0.4070364,Plane,3.695038,None,Plane,3.419187,3.499847,3.459517,13.15903,180,0,FALSE,,,0,20.67,0,0,0
47.7,033_04Jul2026_1601,-1.270404,1.940443,-0.3864709,Plane,3.795193,None,Plane,3.389106,3.528978,3.459042,13.92077,180,0,FALSE,,,0,21.59,0,0,0
47.8,033_04Jul2026_1601,-1.270686,1.946855,-0.3664942,Plane,3.898895,None,Plane,3.51334,3.643203,3.578271,162.7049,180,0,FALSE,,,0,15.07,0,0,0
47.9,033_04Jul2026_1601,-1.278212,1.950084,-0.3440581,Plane,3.998539,None,Plane,3.678527,3.781284,3.729906,44.73008,180,0,FALSE,,,0,15.38,0,0,0
48,033_04Jul2026_1601,-1.287163,1.955845,-0.3251603,Plane,4.098621,None,Plane,3.724202,3.814497,3.76935,26.67121,180,0,FALSE,,,0,23,0,0,0
48.1,033_04Jul2026_1601,-1.293775,1.962505,-0.3140124,None,0,Plane,None,3.782262,3.909374,3.845818,38.11168,180,0,FALSE,None,None,,,,,
48.2,033_04Jul2026_1601,-1.295411,1.974855,-0.3175461,Plane,0,None,Plane,3.615392,3.831938,3.723665,74.12987,180,0,FALSE,,,0,37.61,0,0,0
48.3,033_04Jul2026_1601,-1.302091,1.987044,-0.3332397,None,0,Plane,None,3.689365,3.872303,3.780834,23.86426,180,0,FALSE,None,None,,,,,
48.4,033_04Jul2026_1601,-1.313261,1.999522,-0.3551502,None,0.1002464,Plane,None,3.60001,3.763257,3.681633,34.34069,180,0,FALSE,None,None,,,,,
48.5,033_04Jul2026_1601,-1.331531,2.014081,-0.382094,None,0.2003326,Plane,None,3.599422,3.781115,3.690269,35.54315,180,0,FALSE,None,None,,,,,
48.6,033_04Jul2026_1601,-1.361843,2.013264,-0.4038852,None,0.3003235,Plane,None,3.693471,3.902822,3.798146,55.30215,180,0,FALSE,None,None,,,,,
48.7,033_04Jul2026_1601,-1.393689,2.008087,-0.4182068,None,0.4023018,Plane,None,3.610662,3.863914,3.737288,21.38465,180,0,FALSE,None,None,,,,,
48.8,033_04Jul2026_1601,-1.42248,2.00857,-0.4298652,None,0.5022469,Plane,None,3.509418,3.711107,3.610262,76.14278,180,0,FALSE,None,None,,,,,
48.9,033_04Jul2026_1601,-1.445414,2.00476,-0.4374569,None,0.602272,Plane,None,3.49002,3.695523,3.592772,19.06014,180,0,FALSE,None,None,,,,,
49,033_04Jul2026_1601,-1.451958,2.00206,-0.4438271,None,0.7020416,Plane,None,3.403546,3.334507,3.369027,188.6479,180,0,FALSE,None,None,,,,,
49.1,033_04Jul2026_1601,-1.447277,2.000143,-0.4486175,None,0.8023758,Plane,None,3.231667,3.285031,3.258349,100.157,180,0,FALSE,None,None,,,,,
49.2,033_04Jul2026_1601,-1.439219,1.994663,-0.4472584,None,0.9021988,Plane,None,3.346461,3.492846,3.419653,23.81891,180,0,FALSE,None,None,,,,,
49.3,033_04Jul2026_1601,-1.421033,1.98827,-0.4376155,None,1.002338,Plane,None,3.450917,3.518286,3.484601,23.72469,180,0,FALSE,None,None,,,,,
49.4,033_04Jul2026_1601,-1.397916,1.992358,-0.4243815,None,1.10236,Plane,None,3.496361,3.661931,3.579146,117.0912,180,0,FALSE,None,None,,,,,
49.5,033_04Jul2026_1601,-1.366043,1.990861,-0.4011405,None,1.202557,Plane,None,3.698756,3.826598,3.762677,61.15426,180,0,FALSE,None,None,,,,,
49.6,033_04Jul2026_1601,-1.331278,1.990967,-0.3733745,None,1.303097,Plane,None,3.626068,3.789292,3.70768,35.01397,180,0,FALSE,None,None,,,,,
49.7,033_04Jul2026_1601,-1.295785,1.992389,-0.3426609,None,1.405148,Plane,None,3.781446,3.986871,3.884158,148.5385,180,0,FALSE,None,None,,,,,
49.8,033_04Jul2026_1601,-1.263577,1.991739,-0.3113953,None,1.506027,Plane,None,3.903333,3.991486,3.94741,168.8889,180,0,FALSE,None,None,,,,,
49.9,033_04Jul2026_1601,-1.238566,1.992965,-0.2827074,None,1.605164,Plane,None,3.911722,4.091434,4.001578,22.75418,180,0,FALSE,None,None,,,,,
50,033_04Jul2026_1601,-1.221582,1.990804,-0.259576,Plane,0,None,Plane,3.831409,3.936075,3.883742,25.45389,180,0,FALSE,,,0,26.24,0,0,0
50.1,033_04Jul2026_1601,-1.207801,1.990398,-0.2441391,Plane,0.09901047,None,Plane,3.621638,3.731117,3.676378,22.1612,180,0,FALSE,,,0,19.6,0,0,0
50.2,033_04Jul2026_1601,-1.19855,1.988857,-0.2333195,Plane,0.2000656,None,Plane,3.643165,3.715649,3.679407,49.34151,180,0,FALSE,,,0,18.66,0,0,0
50.3,033_04Jul2026_1601,-1.195355,1.987345,-0.2261456,Plane,0.2991905,None,Plane,3.620995,3.732668,3.676832,12.11166,180,0,FALSE,,,0,15.8,0,0,0
50.4,033_04Jul2026_1601,-1.198513,1.987575,-0.2290429,Plane,0.3925247,None,Plane,3.675892,3.809458,3.742675,18.2396,180,0,FALSE,,,0,15.72,0,0,0
50.5,033_04Jul2026_1601,-1.20986,1.990637,-0.2507208,Plane,0.4992867,None,Plane,3.708729,3.839067,3.773898,157.6502,180,0,FALSE,,,0,33.47,0,0,0
50.6,033_04Jul2026_1601,-1.22486,1.989574,-0.2786609,Plane,0.5994606,None,Plane,3.700015,3.773962,3.736989,71.57914,180,0,FALSE,,,0,32.35,0,0,0
50.7,033_04Jul2026_1601,-1.240797,1.987525,-0.3069174,Plane,0.6992149,None,Plane,3.646624,3.720533,3.683578,32.53091,180,0,FALSE,,,0,30.09,0,0,0
50.8,033_04Jul2026_1601,-1.264477,1.984975,-0.3403152,None,0,Plane,None,3.536338,3.551464,3.543901,237.6089,180,0,FALSE,None,None,,,,,
50.9,033_04Jul2026_1601,-1.294894,1.980356,-0.372866,Plane,0,None,Plane,3.598813,3.967082,3.782948,241.1513,180,0,FALSE,,,0,14.29,0,0,0
51,033_04Jul2026_1601,-1.327015,1.97205,-0.4014822,Plane,0.1000748,None,Plane,3.642792,3.809266,3.726029,38.18765,180,0,FALSE,,,0,13.37,0,0,0
51.1,033_04Jul2026_1601,-1.355173,1.96506,-0.4250859,Plane,0.2000008,None,Plane,3.643695,3.828855,3.736275,17.74637,180,0,FALSE,,,0,16.42,0,0,0
51.2,033_04Jul2026_1601,-1.382473,1.958409,-0.4435617,Plane,0.300209,None,Plane,3.6566,3.864406,3.760503,14.28926,180,0,FALSE,,,0,15.78,0,0,0
51.3,033_04Jul2026_1601,-1.409481,1.945059,-0.4476687,Plane,0.399826,None,Plane,3.707041,3.974145,3.840593,161.4256,180,0,FALSE,,,0,13.21,0,0,0
51.4,033_04Jul2026_1601,-1.424324,1.935977,-0.4447216,Plane,0.4924088,None,Plane,3.584852,3.72233,3.653591,3.725506,180,0,FALSE,,,0,12.91,0,0,0
51.5,033_04Jul2026_1601,-1.431874,1.941535,-0.4480611,Plane,0.5925827,None,Plane,3.34936,3.576599,3.462979,58.18451,180,0,FALSE,,,0,22.02,0,0,0
51.6,033_04Jul2026_1601,-1.446726,1.947543,-0.4492401,Plane,0.6923752,None,Plane,3.470215,3.691474,3.580844,8.03041,180,0,FALSE,,,0,26.21,0,0,0
51.7,033_04Jul2026_1601,-1.464045,1.950137,-0.4471208,Plane,0.7925949,None,Plane,3.54766,3.754354,3.651007,9.485089,180,0,FALSE,,,0,21.7,0,0,0
51.8,033_04Jul2026_1601,-1.47707,1.953346,-0.4445634,Plane,0.8926086,None,Plane,3.513213,3.754235,3.633724,90.99112,180,0,FALSE,,,0,20.73,0,0,0
51.9,033_04Jul2026_1601,-1.485386,1.959239,-0.4409155,Plane,0.9925613,None,Plane,3.568104,3.766719,3.667411,92.60609,180,0,FALSE,,,0,26.27,0,0,0
52,033_04Jul2026_1601,-1.492358,1.965011,-0.4364787,Plane,1.092434,None,Plane,3.6183,3.794224,3.706262,16.23792,180,0,FALSE,,,0,29.34,0,0,0
52.1,033_04Jul2026_1601,-1.502297,1.96726,-0.4358049,Plane,1.192486,None,Plane,3.569058,3.662139,3.615599,23.8318,180,0,FALSE,,,0,39.62,0,0,0
52.2,033_04Jul2026_1601,-1.516228,1.963375,-0.4355229,None,0,Plane,None,3.327105,3.569808,3.448456,36.20622,180,0,FALSE,None,None,,,,,
52.3,033_04Jul2026_1601,-1.525012,1.95658,-0.4370095,None,0.1001129,Plane,None,3.440557,3.594834,3.517695,38.7093,180,0,FALSE,None,None,,,,,
52.4,033_04Jul2026_1601,-1.52478,1.952245,-0.4414418,None,0.2001343,Plane,None,3.495145,3.603009,3.549077,7.226507,180,0,FALSE,None,None,,,,,
52.5,033_04Jul2026_1601,-1.516701,1.951683,-0.4437227,None,0.3041,Plane,None,3.610764,3.688154,3.649458,8.787947,180,0,FALSE,None,None,,,,,
52.6,033_04Jul2026_1601,-1.492872,1.955454,-0.445003,None,0.4037628,Plane,None,3.746843,3.83069,3.788766,24.62699,180,0,FALSE,None,None,,,,,
52.7,033_04Jul2026_1601,-1.462384,1.956587,-0.4442269,None,0.5040588,Plane,None,3.742918,3.880827,3.811872,39.80843,180,0,FALSE,None,None,,,,,
52.8,033_04Jul2026_1601,-1.432987,1.952667,-0.4376904,Plane,0,None,Plane,3.662221,3.762029,3.712125,43.13719,180,0,FALSE,,,0,39.36,0,0,0
52.9,033_04Jul2026_1601,-1.407468,1.953137,-0.4302309,Plane,0.09960556,None,Plane,3.669375,3.696304,3.682839,126.5257,180,0,FALSE,,,0,26.7,0,0,0
53,033_04Jul2026_1601,-1.386592,1.953151,-0.4214428,Plane,0.19981,None,Plane,3.621919,3.707572,3.664746,10.38112,180,0,FALSE,,,0,22.08,0,0,0
53.1,033_04Jul2026_1601,-1.368828,1.955534,-0.4150966,Plane,0.2998924,None,Plane,3.60674,3.687122,3.646931,7.17869,180,0,FALSE,,,0,20.03,0,0,0
53.2,033_04Jul2026_1601,-1.354225,1.959869,-0.4063016,Plane,0.4000511,None,Plane,3.688031,3.759158,3.723595,11.92792,180,0,FALSE,,,0,16.75,0,0,0
53.3,033_04Jul2026_1601,-1.349972,1.965368,-0.3953456,Plane,0.4996071,None,Plane,3.787695,3.84846,3.818078,187.336,180,0,FALSE,,,0,15.81,0,0,0
53.4,033_04Jul2026_1601,-1.354867,1.972328,-0.3861846,Plane,0.5999641,None,Plane,3.82907,3.859338,3.844204,19.94617,180,0,FALSE,,,0,17.24,0,0,0
53.5,033_04Jul2026_1601,-1.363425,1.977597,-0.3777185,Plane,0.6997566,None,Plane,3.828236,3.903645,3.865941,14.29253,180,0,FALSE,,,0,20.46,0,0,0
53.6,033_04Jul2026_1601,-1.374002,1.982882,-0.3734374,Plane,0.7999802,None,Plane,3.749631,3.898904,3.824267,26.72713,180,0,FALSE,,,0,25.82,0,0,0
53.7,033_04Jul2026_1601,-1.394806,1.989605,-0.3741634,Plane,0.9007339,None,Plane,3.766993,3.918268,3.842631,108.0919,180,0,FALSE,,,0,19.33,0,0,0
53.8,033_04Jul2026_1601,-1.419846,1.992696,-0.3752938,Plane,0.9997902,None,Plane,3.840723,3.956204,3.898463,52.91662,180,0,FALSE,,,0,20.83,0,0,0
53.9,033_04Jul2026_1601,-1.444077,1.996395,-0.378733,Plane,1.099777,None,Plane,3.798922,3.942107,3.870515,35.77219,180,0,FALSE,,,0,24.82,0,0,0
54,033_04Jul2026_1601,-1.472739,1.995637,-0.3805068,Plane,1.199631,None,Plane,3.892299,4.058721,3.97551,212.7993,180,0,FALSE,,,0,17.67,0,0,0
54.1,033_04Jul2026_1601,-1.506536,1.995132,-0.3777189,Plane,1.299847,None,Plane,3.833247,4.008641,3.920944,92.5563,180,0,FALSE,,,0,18.05,0,0,0
54.2,033_04Jul2026_1601,-1.53863,1.994382,-0.3715496,Plane,1.399605,None,Plane,3.756082,3.816843,3.786463,47.66586,180,0,FALSE,,,0,18.67,0,0,0
54.3,033_04Jul2026_1601,-1.57118,1.994214,-0.3645113,Plane,1.499882,None,Plane,3.700122,3.781046,3.740584,30.48787,180,0,FALSE,,,0,22.71,0,0,0
54.4,033_04Jul2026_1601,-1.604793,1.987437,-0.3511838,Plane,1.603531,None,Plane,3.76184,3.932739,3.84729,123.511,180,0,FALSE,,,0,18.3,0,0,0
54.5,033_04Jul2026_1601,-1.633578,1.979765,-0.3331134,Plane,1.703075,None,Plane,3.66208,3.861919,3.762,101.7482,180,0,FALSE,,,0,14.71,0,0,0
54.6,033_04Jul2026_1601,-1.65953,1.97692,-0.3114786,Plane,1.803837,None,Plane,3.667687,3.788622,3.728155,32.17403,180,0,FALSE,,,0,15.52,0,0,0
54.7,033_04Jul2026_1601,-1.67984,1.974493,-0.2852721,Plane,1.903095,None,Plane,3.764576,3.859467,3.812021,28.60667,180,0,FALSE,,,0,16.15,0,0,0
54.8,033_04Jul2026_1601,-1.693691,1.974112,-0.2539939,Plane,2.003551,None,Plane,3.741222,3.982388,3.861805,139.2707,180,0,FALSE,,,0,14.77,0,0,0
54.9,033_04Jul2026_1601,-1.701365,1.975411,-0.2226078,Plane,2.103428,None,Plane,3.720747,3.882968,3.801857,42.73986,180,0,FALSE,,,0,15.88,0,0,0
55,033_04Jul2026_1601,-1.703858,1.976088,-0.1967252,Plane,2.203548,None,Plane,3.706212,3.842094,3.774153,16.04878,180,0,FALSE,,,0,18.63,0,0,0
55.1,033_04Jul2026_1601,-1.704969,1.976531,-0.1756412,Plane,2.303154,None,Plane,3.770717,3.925084,3.8479,13.73151,180,0,FALSE,,,0,21.5,0,0,0
55.2,033_04Jul2026_1601,-1.706574,1.975605,-0.1564344,Plane,2.403381,None,Plane,3.752561,3.835708,3.794134,37.6402,180,0,FALSE,,,0,25.58,0,0,0
55.3,033_04Jul2026_1601,-1.707419,1.972295,-0.1387511,Plane,2.503201,None,Plane,3.655126,3.753822,3.704474,11.78827,180,0,FALSE,,,0,22.49,0,0,0
55.4,033_04Jul2026_1601,-1.707897,1.971331,-0.1267236,Plane,2.603027,None,Plane,3.489544,3.659598,3.574571,3.992954,180,0,FALSE,,,0,21.47,0,0,0
55.5,033_04Jul2026_1601,-1.710956,1.972682,-0.1194077,Plane,2.703636,None,Plane,3.49957,3.66174,3.580655,65.55997,180,0,FALSE,,,0,33.59,0,0,0
55.6,033_04Jul2026_1601,-1.714665,1.970717,-0.1180077,Plane,2.803188,None,Plane,3.534451,3.654441,3.594446,76.90842,180,0,FALSE,,,0,47.83,0,0,0
55.7,033_04Jul2026_1601,-1.719542,1.968675,-0.1179762,Plane,2.903217,None,Plane,3.517471,3.64591,3.58169,12.87635,180,0,FALSE,,,0,34.93,0,0,0
55.8,033_04Jul2026_1601,-1.721949,1.965969,-0.121208,Plane,3.003239,None,Plane,3.596362,3.699833,3.648098,10.74424,180,0,FALSE,,,0,27.95,0,0,0
55.9,033_04Jul2026_1601,-1.720637,1.962611,-0.1287948,Plane,3.103519,None,Plane,3.647847,3.763879,3.705863,20.5995,180,0,FALSE,,,0,21.63,0,0,0
56,033_04Jul2026_1601,-1.718874,1.96554,-0.1435263,Plane,3.196678,None,Plane,3.664884,3.758529,3.711707,35.21795,180,0,FALSE,,,0,25.47,0,0,0
56.1,033_04Jul2026_1601,-1.71561,1.968274,-0.1683232,Plane,3.29689,None,Plane,3.68344,3.775191,3.729316,82.81959,180,0,FALSE,,,0,35.54,0,0,0
56.2,033_04Jul2026_1601,-1.712134,1.967677,-0.1953985,Plane,3.396782,None,Plane,3.67253,3.711084,3.691807,47.44848,180,0,FALSE,,,0,29.65,0,0,0
56.3,033_04Jul2026_1601,-1.706159,1.964489,-0.2230157,Plane,3.496868,None,Plane,3.543148,3.643528,3.593338,28.92465,180,0,FALSE,,,0,25.22,0,0,0
56.4,033_04Jul2026_1601,-1.694695,1.965629,-0.2550196,None,0,Plane,None,-1,-1,-1,204.2143,180,0,FALSE,None,None,,,,,
56.5,033_04Jul2026_1601,-1.674354,1.966782,-0.2887854,None,0.09966278,Plane,None,3.696963,3.618692,3.657827,215.3468,180,0,FALSE,None,None,,,,,
56.6,033_04Jul2026_1601,-1.650072,1.967591,-0.3139067,Plane,0,None,Plane,3.580755,3.727495,3.654125,94.20176,180,0,FALSE,,,0,49.12,0,0,0
56.7,033_04Jul2026_1601,-1.625668,1.969856,-0.3330125,Plane,0.09995651,None,Plane,3.532778,3.67334,3.603059,29.76554,180,0,FALSE,,,0,40.76,0,0,0
56.8,033_04Jul2026_1601,-1.599942,1.970543,-0.3470935,Plane,0.1996536,None,Plane,3.557129,3.759615,3.658372,33.05161,180,0,FALSE,,,0,30.75,0,0,0
56.9,033_04Jul2026_1601,-1.570075,1.971066,-0.3590951,Plane,0.299614,None,Plane,3.439162,3.576576,3.507869,113.9107,180,0,FALSE,,,0,29.57,0,0,0
57,033_04Jul2026_1601,-1.537261,1.971704,-0.3671605,Plane,0.399971,None,Plane,3.358749,3.52035,3.439549,151.1459,180,0,FALSE,,,0,37.87,0,0,0
57.1,033_04Jul2026_1601,-1.50562,1.971783,-0.3692377,Plane,0.4997787,None,Plane,3.25748,3.436705,3.347092,33.79453,180,0,FALSE,,,0,33.65,0,0,0
57.2,033_04Jul2026_1601,-1.480341,1.973775,-0.3681064,Plane,0.5999641,None,Plane,3.307977,3.450881,3.379429,25.18462,180,0,FALSE,,,0,35.17,0,0,0
57.3,033_04Jul2026_1601,-1.460105,1.975026,-0.3644007,Plane,0.7001419,None,Plane,3.381971,3.500218,3.441094,140.369,180,0,FALSE,,,0,51.1,0,0,0
57.4,033_04Jul2026_1601,-1.442342,1.976634,-0.362128,Plane,0.8005714,None,Plane,3.362165,3.489209,3.425687,23.07568,180,0,FALSE,,,0,48.99,0,0,0
57.5,033_04Jul2026_1601,-1.424718,1.975854,-0.3594001,Plane,0.8999748,None,Plane,3.290839,3.507453,3.399146,27.61426,180,0,FALSE,,,0,35.62,0,0,0
57.6,033_04Jul2026_1601,-1.407341,1.973342,-0.3548704,Plane,1.004032,None,Plane,3.255409,3.438218,3.346813,23.91119,180,0,FALSE,,,0,23.6,0,0,0
57.7,033_04Jul2026_1601,-1.392395,1.973634,-0.3491977,Plane,1.103088,None,Plane,3.278586,3.40226,3.340423,81.42937,180,0,FALSE,,,0,37.28,0,0,0
57.8,033_04Jul2026_1601,-1.379594,1.975838,-0.3435038,Plane,1.203991,None,Plane,3.216866,3.384527,3.300697,6.584647,180,0,FALSE,,,0,43,0,0,0
57.9,033_04Jul2026_1601,-1.366122,1.976692,-0.338651,Plane,1.303413,None,Plane,3.220292,3.455213,3.337752,4.712765,180,0,FALSE,,,0,38.52,0,0,0
58,033_04Jul2026_1601,-1.354641,1.976589,-0.3359071,Plane,1.404556,None,Plane,3.281551,3.548454,3.415002,3.061441,180,0,FALSE,,,0,35.18,0,0,0
58.1,033_04Jul2026_1601,-1.348883,1.974669,-0.3371767,Plane,1.503292,None,Plane,3.387409,3.64214,3.514775,24.45595,180,0,FALSE,,,0,32.03,0,0,0
58.2,033_04Jul2026_1601,-1.347086,1.965817,-0.3371074,Plane,1.603722,None,Plane,3.474387,3.723685,3.599036,35.50977,180,0,FALSE,,,0,26.64,0,0,0
58.3,033_04Jul2026_1601,-1.34058,1.951106,-0.3341131,Plane,1.703304,None,Plane,3.471372,3.697178,3.584275,17.92574,180,0,FALSE,,,0,22.2,0,0,0
58.4,033_04Jul2026_1601,-1.331679,1.946233,-0.3345821,Plane,1.803444,None,Plane,3.351477,3.620566,3.486022,10.14262,180,0,FALSE,,,0,29.2,0,0,0
58.5,033_04Jul2026_1601,-1.330471,1.949122,-0.3408574,Plane,1.903442,None,Plane,3.467251,3.682562,3.574906,25.47489,180,0,FALSE,,,0,45.38,0,0,0
58.6,033_04Jul2026_1601,-1.331067,1.953449,-0.3567576,None,0,Plane,None,3.451503,3.679821,3.565662,18.41753,180,0,FALSE,None,None,,,,,
58.7,033_04Jul2026_1601,-1.340426,1.952547,-0.3811762,Plane,0,None,Plane,3.499585,3.765975,3.63278,12.77497,180,0,FALSE,,,0,50.9,0,0,0
58.8,033_04Jul2026_1601,-1.359023,1.948223,-0.4060644,Plane,0.09975052,None,Plane,3.553197,3.8275,3.690349,28.82815,180,0,FALSE,,,0,27.98,0,0,0
58.9,033_04Jul2026_1601,-1.383984,1.943414,-0.4346284,Plane,0.2027473,None,Plane,3.485282,3.787638,3.63646,29.47814,180,0,FALSE,,,0,21.41,0,0,0
59,033_04Jul2026_1601,-1.409266,1.940605,-0.4627076,Plane,0.3026161,None,Plane,3.396274,3.723491,3.559883,30.53608,180,0,FALSE,,,0,16.99,0,0,0
